"Date"	"amu"	"am_group"
2019-03-01	0.213724964990618	"Lincosamides"
2019-04-01	0.335796858389767	"Lincosamides"
2019-05-01	-0.28568957449483	"Lincosamides"
2019-06-01	-0.515972133269878	"Lincosamides"
2019-07-01	-0.291723327451262	"Lincosamides"
2019-08-01	-0.178120627718808	"Lincosamides"
2019-09-01	0.14429362639633	"Lincosamides"
2019-10-01	-0.0281395701633347	"Lincosamides"
2019-11-01	0.00263851253619585	"Lincosamides"
2019-12-01	0.34185339890753	"Lincosamides"
2020-01-01	0.364418541038996	"Lincosamides"
2020-02-01	0.612958372742675	"Lincosamides"
2020-03-01	0.34948919028432	"Lincosamides"
2020-04-01	-0.2851750569367	"Lincosamides"
2020-05-01	-0.15905713137216	"Lincosamides"
2020-06-01	0.337880298544789	"Lincosamides"
2020-07-01	0.0678641617646356	"Lincosamides"
2020-08-01	0.322384604572624	"Lincosamides"
2020-09-01	-0.72704174497367	"Lincosamides"
2020-10-01	-0.499714821031601	"Lincosamides"
2020-11-01	-0.21648498387394	"Lincosamides"
2020-12-01	-0.000237796466903362	"Lincosamides"
2021-01-01	0.179795574014797	"Lincosamides"
2021-02-01	0.208927707048744	"Lincosamides"
2021-03-01	-0.0634184730391816	"Lincosamides"
2021-04-01	0.362745772376131	"Lincosamides"
2021-05-01	-0.578900289641462	"Lincosamides"
2021-06-01	-0.0429189478516783	"Lincosamides"
2021-07-01	-0.62425613937426	"Lincosamides"
2021-08-01	0.160358422121226	"Lincosamides"
2021-09-01	0.0159082817199643	"Lincosamides"
2021-10-01	0.486270580291499	"Lincosamides"
2021-11-01	0.44327829548746	"Lincosamides"
2021-12-01	0.96878922752833	"Lincosamides"
2022-01-01	0.0450230839621959	"Lincosamides"
2022-02-01	0.0527381576226098	"Lincosamides"
2022-03-01	-0.0792434356020806	"Lincosamides"
2022-04-01	0.313711420588268	"Lincosamides"
2022-05-01	-0.0185563857378597	"Lincosamides"
2022-06-01	-0.102374058121914	"Lincosamides"
2022-07-01	-0.0534485802888636	"Lincosamides"
2022-08-01	0.349851979788193	"Lincosamides"
2022-09-01	0.322459002150261	"Lincosamides"
2022-10-01	0.602015764383431	"Lincosamides"
2022-11-01	0.431699186270393	"Lincosamides"
2022-12-01	0.499124806848396	"Lincosamides"
2013-04-01	-2.31801061246264	"Macrolides"
2013-05-01	-0.794972071922018	"Macrolides"
2013-06-01	0.46212325537816	"Macrolides"
2013-07-01	-0.332810135196254	"Macrolides"
2013-08-01	-1.5414577079801	"Macrolides"
2013-09-01	-1.50844675390015	"Macrolides"
2013-10-01	0.691143725840178	"Macrolides"
2013-11-01	2.10082719833713	"Macrolides"
2013-12-01	0.408236841077098	"Macrolides"
2014-01-01	1.51083435450768	"Macrolides"
2014-02-01	1.61400648457861	"Macrolides"
2014-03-01	0.544079291716301	"Macrolides"
2014-04-01	0.933628444762476	"Macrolides"
2014-05-01	-0.511742955136455	"Macrolides"
2014-06-01	1.33815925445585	"Macrolides"
2014-07-01	-1.57384284955089	"Macrolides"
2014-08-01	-2.35383577998621	"Macrolides"
2014-09-01	-2.52191819400747	"Macrolides"
2014-10-01	-2.85072226340614	"Macrolides"
2014-11-01	-1.54128839447336	"Macrolides"
2014-12-01	0.136257726620642	"Macrolides"
2015-01-01	-0.69428947908213	"Macrolides"
2015-02-01	-2.27899614769764	"Macrolides"
2015-03-01	-0.391221828496427	"Macrolides"
2015-04-01	-2.60815347009799	"Macrolides"
2015-05-01	2.26457004994276	"Macrolides"
2015-06-01	-2.43836346558857	"Macrolides"
2015-07-01	1.05577892739933	"Macrolides"
2015-08-01	-0.48934090635376	"Macrolides"
2015-09-01	3.55073532253647	"Macrolides"
2015-10-01	1.57864783421027	"Macrolides"
2015-11-01	0.849946922085749	"Macrolides"
2015-12-01	-0.50595459374513	"Macrolides"
2016-01-01	-1.69581598445585	"Macrolides"
2016-02-01	-0.779643679120809	"Macrolides"
2016-03-01	1.17586140836579	"Macrolides"
2016-04-01	1.12157074041349	"Macrolides"
2016-05-01	0.230187751506264	"Macrolides"
2016-06-01	-3.39123104002644	"Macrolides"
2016-07-01	0.815388100521076	"Macrolides"
2016-08-01	0.838890233168812	"Macrolides"
2016-09-01	3.66546098170616	"Macrolides"
2016-10-01	2.45214493770521	"Macrolides"
2016-11-01	3.36863725267239	"Macrolides"
2016-12-01	0.600364819409307	"Macrolides"
2017-01-01	-0.30710870378968	"Macrolides"
2017-02-01	1.74150710536121	"Macrolides"
2017-03-01	2.31264364492228	"Macrolides"
2017-04-01	3.91783221410975	"Macrolides"
2017-05-01	2.24527428915394	"Macrolides"
2017-06-01	3.56233152686733	"Macrolides"
2017-07-01	1.28750745000281	"Macrolides"
2017-08-01	1.16945669747845	"Macrolides"
2017-09-01	-0.186814226061301	"Macrolides"
2017-10-01	2.64315505145699	"Macrolides"
2017-11-01	2.24813903645202	"Macrolides"
2017-12-01	0.973445736954019	"Macrolides"
2018-01-01	1.36672325762343	"Macrolides"
2018-02-01	1.82512995185911	"Macrolides"
2018-03-01	1.77558099742188	"Macrolides"
2018-04-01	0.31114564623303	"Macrolides"
2018-05-01	-1.23816585694783	"Macrolides"
2018-06-01	-1.03503865116224	"Macrolides"
2018-07-01	0.877964513801842	"Macrolides"
2018-08-01	-0.0181109493366307	"Macrolides"
2018-09-01	1.45123711889306	"Macrolides"
2018-10-01	-1.16360851404265	"Macrolides"
2018-11-01	-1.77586902482366	"Macrolides"
2018-12-01	-0.327268948251344	"Macrolides"
2019-01-01	3.73357593474242	"Macrolides"
2019-02-01	3.50779823441277	"Macrolides"
2019-03-01	1.96325689274889	"Macrolides"
2019-04-01	-0.224237215728621	"Macrolides"
2019-05-01	-0.319107185733841	"Macrolides"
2019-06-01	-0.195076956106234	"Macrolides"
2019-07-01	0.319228387689506	"Macrolides"
2019-08-01	3.15422523535904	"Macrolides"
2019-09-01	-3.11088798056062	"Macrolides"
2019-10-01	0.689873418988682	"Macrolides"
2019-11-01	-5.97220678824867	"Macrolides"
2019-12-01	3.04978879681934	"Macrolides"
2020-01-01	-4.1919200579059	"Macrolides"
2020-02-01	1.11577584970813	"Macrolides"
2020-03-01	-2.90217824843478	"Macrolides"
2020-04-01	0.350086390439031	"Macrolides"
2020-05-01	-1.00581644262583	"Macrolides"
2020-06-01	2.41370942677274	"Macrolides"
2020-07-01	-1.58586315361518	"Macrolides"
2020-08-01	2.46167846950436	"Macrolides"
2020-09-01	-2.49513790959395	"Macrolides"
2020-10-01	-0.0457290706456348	"Macrolides"
2020-11-01	-4.90790363455	"Macrolides"
2020-12-01	-0.112433544810997	"Macrolides"
2021-01-01	-4.07848720957188	"Macrolides"
2021-02-01	-0.561820057873902	"Macrolides"
2021-03-01	-0.687287649293793	"Macrolides"
2021-04-01	1.26023073293962	"Macrolides"
2021-05-01	-0.00320973461546714	"Macrolides"
2021-06-01	-0.327597095716584	"Macrolides"
2021-07-01	-0.217618571137365	"Macrolides"
2021-08-01	0.0152142908920467	"Macrolides"
2021-09-01	-0.585919063364955	"Macrolides"
2021-10-01	-2.97472334274674	"Macrolides"
2021-11-01	2.48206461723366	"Macrolides"
2021-12-01	-1.46525554662671	"Macrolides"
2022-01-01	2.90872392986152	"Macrolides"
2022-02-01	-2.3098813148729	"Macrolides"
2022-03-01	-0.321187645144036	"Macrolides"
2022-04-01	-0.898575604790892	"Macrolides"
2022-05-01	1.07439183880867	"Macrolides"
2022-06-01	1.49054199845935	"Macrolides"
2022-07-01	1.0760758678918	"Macrolides"
2022-08-01	-1.75161432944854	"Macrolides"
2022-09-01	3.14785933486037	"Macrolides"
2022-10-01	0.525625294026241	"Macrolides"
2022-11-01	4.91208313287775	"Macrolides"
2022-12-01	-0.550712462881336	"Macrolides"
2013-04-01	3.35840744269916	"Pleuromutilins"
2013-05-01	-1.69052323842533	"Pleuromutilins"
2013-06-01	3.36374726986502	"Pleuromutilins"
2013-07-01	-0.689240569026595	"Pleuromutilins"
2013-08-01	2.85922165567015	"Pleuromutilins"
2013-09-01	1.95957787819046	"Pleuromutilins"
2013-10-01	0.292899213805939	"Pleuromutilins"
2013-11-01	2.19269537933251	"Pleuromutilins"
2013-12-01	0.578329068627767	"Pleuromutilins"
2014-01-01	1.85186867212688	"Pleuromutilins"
2014-02-01	1.18821095293133	"Pleuromutilins"
2014-03-01	0.0864264172148808	"Pleuromutilins"
2014-04-01	0.800458537525671	"Pleuromutilins"
2014-05-01	1.19518721363363	"Pleuromutilins"
2014-06-01	1.10405033139413	"Pleuromutilins"
2014-07-01	-3.71993922515631	"Pleuromutilins"
2014-08-01	-2.9201926015169	"Pleuromutilins"
2014-09-01	-5.79559792048651	"Pleuromutilins"
2014-10-01	-3.55821619752028	"Pleuromutilins"
2014-11-01	-5.74973519726133	"Pleuromutilins"
2014-12-01	-1.88813629793793	"Pleuromutilins"
2015-01-01	-3.05369420880014	"Pleuromutilins"
2015-02-01	-3.42107610952783	"Pleuromutilins"
2015-03-01	-0.291762862459251	"Pleuromutilins"
2015-04-01	-0.829670479952227	"Pleuromutilins"
2015-05-01	2.4556158661028	"Pleuromutilins"
2015-06-01	0.349414219264546	"Pleuromutilins"
2015-07-01	2.38611711386056	"Pleuromutilins"
2015-08-01	0.557782982133816	"Pleuromutilins"
2015-09-01	5.55348304102078	"Pleuromutilins"
2015-10-01	1.66703161735292	"Pleuromutilins"
2015-11-01	3.83943945784951	"Pleuromutilins"
2015-12-01	-1.28207577414014	"Pleuromutilins"
2016-01-01	-0.477234274498173	"Pleuromutilins"
2016-02-01	-3.95688322983932	"Pleuromutilins"
2016-03-01	-1.15282747789433	"Pleuromutilins"
2016-04-01	-2.47078264480086	"Pleuromutilins"
2016-05-01	1.89118431765716	"Pleuromutilins"
2016-06-01	-2.39051310414385	"Pleuromutilins"
2016-07-01	0.550600788017036	"Pleuromutilins"
2016-08-01	-3.39357822163957	"Pleuromutilins"
2016-09-01	0.326315170778173	"Pleuromutilins"
2016-10-01	1.44051863179273	"Pleuromutilins"
2016-11-01	3.06432312129111	"Pleuromutilins"
2016-12-01	3.66612898819206	"Pleuromutilins"
2017-01-01	1.34117103603533	"Pleuromutilins"
2017-02-01	4.42716731602486	"Pleuromutilins"
2017-03-01	-1.01051375125149	"Pleuromutilins"
2017-04-01	0.393527417527181	"Pleuromutilins"
2017-05-01	-3.81048092128218	"Pleuromutilins"
2017-06-01	0.271978971297884	"Pleuromutilins"
2017-07-01	-1.6753472346152	"Pleuromutilins"
2017-08-01	0.911902828764326	"Pleuromutilins"
2017-09-01	0.36179211911805	"Pleuromutilins"
2017-10-01	0.851529995565045	"Pleuromutilins"
2017-11-01	1.1693377553984	"Pleuromutilins"
2017-12-01	-1.0292136832505	"Pleuromutilins"
2018-01-01	-0.894535904647611	"Pleuromutilins"
2018-02-01	-0.671957623037102	"Pleuromutilins"
2018-03-01	-1.41867219713407	"Pleuromutilins"
2018-04-01	-1.17654306813229	"Pleuromutilins"
2018-05-01	0.00138819276895674	"Pleuromutilins"
2018-06-01	-1.54522326545062	"Pleuromutilins"
2018-07-01	0.110550268701843	"Pleuromutilins"
2018-08-01	-2.71520571544326	"Pleuromutilins"
2018-09-01	-1.23661472475794	"Pleuromutilins"
2018-10-01	-0.436333940615555	"Pleuromutilins"
2018-11-01	0.215857694086509	"Pleuromutilins"
2018-12-01	0.349304474091809	"Pleuromutilins"
2019-01-01	3.4571641801046	"Pleuromutilins"
2019-02-01	2.33721409068019	"Pleuromutilins"
2019-03-01	2.77773684730528	"Pleuromutilins"
2019-04-01	-0.370456453961438	"Pleuromutilins"
2019-05-01	-2.8258666272675	"Pleuromutilins"
2019-06-01	-1.01258209506899	"Pleuromutilins"
2019-07-01	-2.06992724966526	"Pleuromutilins"
2019-08-01	1.59787697601342	"Pleuromutilins"
2019-09-01	-2.83086079405318	"Pleuromutilins"
2019-10-01	-1.83443591896747	"Pleuromutilins"
2019-11-01	2.38382218248698	"Pleuromutilins"
2019-12-01	3.27898788476404	"Pleuromutilins"
2020-01-01	-0.83901435553507	"Pleuromutilins"
2020-02-01	-6.73734956529424	"Pleuromutilins"
2020-03-01	-1.17707379473288	"Pleuromutilins"
2020-04-01	4.87942712298802	"Pleuromutilins"
2020-05-01	6.21604887247121	"Pleuromutilins"
2020-06-01	0.665645329277339	"Pleuromutilins"
2020-07-01	-3.36931439258811	"Pleuromutilins"
2020-08-01	-1.06904747835661	"Pleuromutilins"
2020-09-01	-1.97442182932099	"Pleuromutilins"
2020-10-01	-0.511396421358057	"Pleuromutilins"
2020-11-01	-6.33895583817993	"Pleuromutilins"
2020-12-01	-1.0715776436389	"Pleuromutilins"
2021-01-01	-3.42920459571334	"Pleuromutilins"
2021-02-01	1.70850086758509	"Pleuromutilins"
2021-03-01	1.21173573006323	"Pleuromutilins"
2021-04-01	-0.43274593037691	"Pleuromutilins"
2021-05-01	-1.23492961081246	"Pleuromutilins"
2021-06-01	0.419568122619843	"Pleuromutilins"
2021-07-01	5.95004822308851	"Pleuromutilins"
2021-08-01	1.30718735464781	"Pleuromutilins"
2021-09-01	2.04004271421334	"Pleuromutilins"
2021-10-01	-1.6136308640055	"Pleuromutilins"
2021-11-01	-1.13689515607652	"Pleuromutilins"
2021-12-01	-3.15980935674116	"Pleuromutilins"
2022-01-01	-0.936749986607808	"Pleuromutilins"
2022-02-01	1.06429337091218	"Pleuromutilins"
2022-03-01	2.34726862156504	"Pleuromutilins"
2022-04-01	-5.18237329892243	"Pleuromutilins"
2022-05-01	-3.18747865890757	"Pleuromutilins"
2022-06-01	-2.28651134085663	"Pleuromutilins"
2022-07-01	1.35453520345591	"Pleuromutilins"
2022-08-01	1.4826284515882	"Pleuromutilins"
2022-09-01	0.116829667280228	"Pleuromutilins"
2022-10-01	1.92140898918481	"Pleuromutilins"
2022-11-01	-1.62366960360393	"Pleuromutilins"
2022-12-01	-1.74703731180018	"Pleuromutilins"
2013-04-01	1.41311228240187	"Tetracyclines"
2013-05-01	-1.51493956586188	"Tetracyclines"
2013-06-01	1.64085616443424	"Tetracyclines"
2013-07-01	-0.85542932556973	"Tetracyclines"
2013-08-01	1.83550726633706	"Tetracyclines"
2013-09-01	0.32821626827905	"Tetracyclines"
2013-10-01	-1.7353061141512	"Tetracyclines"
2013-11-01	1.55465871657944	"Tetracyclines"
2013-12-01	2.38521044892849	"Tetracyclines"
2014-01-01	3.55316799955449	"Tetracyclines"
2014-02-01	-0.75232859928667	"Tetracyclines"
2014-03-01	0.280632935832216	"Tetracyclines"
2014-04-01	0.968741863027162	"Tetracyclines"
2014-05-01	-1.22897429793255	"Tetracyclines"
2014-06-01	-1.71100555659643	"Tetracyclines"
2014-07-01	-5.49798031658372	"Tetracyclines"
2014-08-01	-0.287742430805565	"Tetracyclines"
2014-09-01	-3.7782806678993	"Tetracyclines"
2014-10-01	-2.1368030240979	"Tetracyclines"
2014-11-01	-5.10162115825423	"Tetracyclines"
2014-12-01	-2.48025412384852	"Tetracyclines"
2015-01-01	-3.9619582980112	"Tetracyclines"
2015-02-01	-3.84543632763572	"Tetracyclines"
2015-03-01	-1.02044358027376	"Tetracyclines"
2015-04-01	-2.06896447981187	"Tetracyclines"
2015-05-01	0.0564731144813067	"Tetracyclines"
2015-06-01	-1.47050179662841	"Tetracyclines"
2015-07-01	0.298366307493268	"Tetracyclines"
2015-08-01	0.0710507292713203	"Tetracyclines"
2015-09-01	0.702949221843696	"Tetracyclines"
2015-10-01	2.66646978896478	"Tetracyclines"
2015-11-01	1.25302728994912	"Tetracyclines"
2015-12-01	-0.992859525592849	"Tetracyclines"
2016-01-01	-2.45005938199884	"Tetracyclines"
2016-02-01	-1.06651992033778	"Tetracyclines"
2016-03-01	1.64471168929958	"Tetracyclines"
2016-04-01	0.622550389870469	"Tetracyclines"
2016-05-01	4.32643200334289	"Tetracyclines"
2016-06-01	-0.168452350986087	"Tetracyclines"
2016-07-01	2.00122515155027	"Tetracyclines"
2016-08-01	-1.23815024154558	"Tetracyclines"
2016-09-01	1.74031478861137	"Tetracyclines"
2016-10-01	-3.2972826723789	"Tetracyclines"
2016-11-01	-2.64307216953955	"Tetracyclines"
2016-12-01	-7.15932483294335	"Tetracyclines"
2017-01-01	-6.16855072666768	"Tetracyclines"
2017-02-01	-4.32642241198801	"Tetracyclines"
2017-03-01	-3.19278513433666	"Tetracyclines"
2017-04-01	-1.77735432119749	"Tetracyclines"
2017-05-01	-3.44941185819815	"Tetracyclines"
2017-06-01	-2.07206374262213	"Tetracyclines"
2017-07-01	-2.06245629041149	"Tetracyclines"
2017-08-01	-2.50063487252162	"Tetracyclines"
2017-09-01	-3.14762089506847	"Tetracyclines"
2017-10-01	-1.52052208802868	"Tetracyclines"
2017-11-01	-1.44134486312804	"Tetracyclines"
2017-12-01	-0.961167420088216	"Tetracyclines"
2018-01-01	-0.318584209537164	"Tetracyclines"
2018-02-01	-1.04735947316323	"Tetracyclines"
2018-03-01	-2.45569435743137	"Tetracyclines"
2018-04-01	-1.84206371191993	"Tetracyclines"
2018-05-01	-1.87590653198865	"Tetracyclines"
2018-06-01	-0.395952527854377	"Tetracyclines"
2018-07-01	-2.73024626255113	"Tetracyclines"
2018-08-01	-2.04774375373021	"Tetracyclines"
2018-09-01	-1.80859728306211	"Tetracyclines"
2018-10-01	0.0293246799833682	"Tetracyclines"
2018-11-01	-0.445831559988051	"Tetracyclines"
2018-12-01	0.539110721522817	"Tetracyclines"
2019-01-01	0.758099658504015	"Tetracyclines"
2019-02-01	0.53992596942313	"Tetracyclines"
2019-03-01	-0.196563686279703	"Tetracyclines"
2019-04-01	-0.783099371098544	"Tetracyclines"
2019-05-01	-1.02405437805497	"Tetracyclines"
2019-06-01	-0.836780013043445	"Tetracyclines"
2019-07-01	-1.18525529312276	"Tetracyclines"
2019-08-01	-0.537661897811915	"Tetracyclines"
2019-09-01	-0.480986714312046	"Tetracyclines"
2019-10-01	1.0653517144043	"Tetracyclines"
2019-11-01	-1.24120070879641	"Tetracyclines"
2019-12-01	0.435783673299248	"Tetracyclines"
2020-01-01	-0.63236327442155	"Tetracyclines"
2020-02-01	1.79805281665099	"Tetracyclines"
2020-03-01	-0.513943982453071	"Tetracyclines"
2020-04-01	-0.82523630392248	"Tetracyclines"
2020-05-01	-1.1629099166836	"Tetracyclines"
2020-06-01	-0.0145111478026791	"Tetracyclines"
2020-07-01	-0.0118178222651295	"Tetracyclines"
2020-08-01	0.354223413524196	"Tetracyclines"
2020-09-01	0.20411211184539	"Tetracyclines"
2020-10-01	-0.30630313892739	"Tetracyclines"
2020-11-01	-0.753945760529191	"Tetracyclines"
2020-12-01	0.200556122495321	"Tetracyclines"
2021-01-01	-1.07155770859012	"Tetracyclines"
2021-02-01	0.432413341506823	"Tetracyclines"
2021-03-01	-0.968436653478662	"Tetracyclines"
2021-04-01	-0.814017107947954	"Tetracyclines"
2021-05-01	-0.309918107834996	"Tetracyclines"
2021-06-01	0.143327555782783	"Tetracyclines"
2021-07-01	1.20734920096533	"Tetracyclines"
2021-08-01	-0.464558568311816	"Tetracyclines"
2021-09-01	-0.343162606417771	"Tetracyclines"
2021-10-01	-0.506991643679605	"Tetracyclines"
2021-11-01	0.167232871340694	"Tetracyclines"
2021-12-01	0.158719631242086	"Tetracyclines"
2022-01-01	-0.426206169544926	"Tetracyclines"
2022-02-01	-0.203442493091963	"Tetracyclines"
2022-03-01	-0.708477493441599	"Tetracyclines"
2022-04-01	-1.57572613736172	"Tetracyclines"
2022-05-01	-0.0367914022486673	"Tetracyclines"
2022-06-01	-0.697967233416335	"Tetracyclines"
2022-07-01	3.4280782424165	"Tetracyclines"
2022-08-01	-0.610383042708278	"Tetracyclines"
2022-09-01	0.964146167755963	"Tetracyclines"
2022-10-01	-0.454174690466338	"Tetracyclines"
2022-11-01	2.07136613417346	"Tetracyclines"
2022-12-01	0.773956076652048	"Tetracyclines"
