"Date"	"amu"	"am_group"
2014-02-01	22.6277845051305	"ExtPenicillins"
2014-03-01	22.7736327001371	"ExtPenicillins"
2014-04-01	22.9007968577977	"ExtPenicillins"
2014-05-01	22.0204508445459	"ExtPenicillins"
2014-06-01	21.9057056739364	"ExtPenicillins"
2014-07-01	22.5368231360704	"ExtPenicillins"
2014-08-01	22.5655580018967	"ExtPenicillins"
2014-09-01	21.883739314507	"ExtPenicillins"
2014-10-01	21.1328029180172	"ExtPenicillins"
2014-11-01	20.1832048620574	"ExtPenicillins"
2014-12-01	20.2465590903508	"ExtPenicillins"
2015-01-01	20.0688220492465	"ExtPenicillins"
2015-02-01	19.6934904490454	"ExtPenicillins"
2015-03-01	19.4319225599812	"ExtPenicillins"
2015-04-01	19.1929030450124	"ExtPenicillins"
2015-05-01	19.4366262200443	"ExtPenicillins"
2015-06-01	19.0550398959888	"ExtPenicillins"
2015-07-01	18.9816244405379	"ExtPenicillins"
2015-08-01	18.7282261515695	"ExtPenicillins"
2015-09-01	18.7574452844354	"ExtPenicillins"
2015-10-01	18.7019793034007	"ExtPenicillins"
2015-11-01	19.0066865324789	"ExtPenicillins"
2015-12-01	19.0001854441937	"ExtPenicillins"
2016-01-01	19.071402432856	"ExtPenicillins"
2016-02-01	18.7901244855556	"ExtPenicillins"
2016-03-01	18.970272846206	"ExtPenicillins"
2016-04-01	18.8847710218553	"ExtPenicillins"
2016-05-01	19.5315379211302	"ExtPenicillins"
2016-06-01	19.7078445140307	"ExtPenicillins"
2016-07-01	19.5804554381797	"ExtPenicillins"
2016-08-01	19.1173423710797	"ExtPenicillins"
2016-09-01	19.1310851108383	"ExtPenicillins"
2016-10-01	19.2901551942406	"ExtPenicillins"
2016-11-01	19.6363778687846	"ExtPenicillins"
2016-12-01	19.3896880845442	"ExtPenicillins"
2017-01-01	19.3316448620093	"ExtPenicillins"
2017-02-01	20.0097312477631	"ExtPenicillins"
2017-03-01	20.6243270809207	"ExtPenicillins"
2017-04-01	21.8278147666725	"ExtPenicillins"
2017-05-01	21.830976231131	"ExtPenicillins"
2017-06-01	21.5697913199852	"ExtPenicillins"
2017-07-01	20.4049801462902	"ExtPenicillins"
2017-08-01	20.6731732802508	"ExtPenicillins"
2017-09-01	21.2335325886522	"ExtPenicillins"
2017-10-01	21.4779453222471	"ExtPenicillins"
